sample,aveVote,count
sub-863856_ses-28mo_T1-Coronal-PosteriorParietal-Lingual,1,1
sub-863856_ses-28mo_T1-Sagittal-CorpusCallosum,0,1
sub-863856_ses-28mo_T1-Sagittal-Insula-FrontoTemporal,1,1
sub-863856_ses-28mo_T1-Sagittal-Insula-Temporal-HippocampalSulcus,1,1
sub-863856_ses-28mo_T2-Axial-BasalGangila-Putamen,1,1
sub-863856_ses-28mo_T2-Axial-SuperiorFrontal,1,1
sub-863856_ses-28mo_T2-Coronal-Caudate-Amygdala,1,1
sub-863856_ses-28mo_T2-Sagittal-CorpusCallosum,0,1
sub-863856_ses-28mo_T2-Sagittal-Insula-Temporal-HippocampalSulcus,1,1
sub-863856_ses-28mo_desc-AtlasInT1w,1,1
sub-863856_ses-28mo_desc-T1wInAtlas,1,1
sub-863856_ses-28mo_task-rest_run-01_desc-T1InTask,1,1
sub-863856_ses-28mo_task-rest_run-02_desc-T1InTask,1,1
sub-863856_ses-28mo_task-rest_run-02_desc-TaskInT1,1,1
sub-863856_ses-28mo_task-rest_run-02_desc-TaskInT2,1,1
sub-865762_ses-20mo_T1-Axial-SuperiorFrontal,0,1
sub-865762_ses-20mo_T1-Coronal-OrbitoFrontal,0,1
sub-865762_ses-20mo_T1-Sagittal-CorpusCallosum,1,1
sub-865762_ses-20mo_T1-Sagittal-Insula-Temporal-HippocampalSulcus,1,1
sub-865762_ses-20mo_T2-Axial-BasalGangila-Putamen,1,1
sub-865762_ses-20mo_T2-Coronal-Caudate-Amygdala,1,1
sub-865762_ses-20mo_T2-Coronal-OrbitoFrontal,1,1
sub-865762_ses-20mo_T2-Sagittal-CorpusCallosum,0,1
sub-865762_ses-20mo_T2-Sagittal-Insula-FrontoTemporal,1,1
sub-865762_ses-20mo_T2-Sagittal-Insula-Temporal-HippocampalSulcus,1,1
sub-865762_ses-20mo_task-rest_run-01_desc-TaskInT1,1,1
sub-865762_ses-20mo_task-rest_run-02_desc-T1InTask,1,1
sub-865762_ses-20mo_task-rest_run-02_desc-T2InTask,1,1
sub-865762_ses-20mo_task-rest_run-02_desc-TaskInT1,1,1
sub-865762_ses-20mo_task-rest_run-03_desc-T1InTask,1,1
sub-865762_ses-20mo_task-rest_run-03_desc-TaskInT1,1,1
sub-865762_ses-20mo_task-rest_run-03_desc-TaskInT2,1,1
sub-865762_ses-20mo_task-rest_run-04_desc-T1InTask,1,1
sub-865762_ses-20mo_task-rest_run-04_desc-TaskInT1,1,1
sub-865762_ses-20mo_task-rest_run-04_desc-TaskInT2,1,1
sub-865762_ses-26mo_T1-Axial-BasalGangila-Putamen,1,1
sub-865762_ses-26mo_T1-Axial-SuperiorFrontal,0,1
sub-865762_ses-26mo_T1-Coronal-Caudate-Amygdala,1,1
sub-865762_ses-26mo_T1-Coronal-PosteriorParietal-Lingual,1,1
sub-865762_ses-26mo_T1-Sagittal-Insula-Temporal-HippocampalSulcus,1,1
sub-865762_ses-26mo_T2-Axial-BasalGangila-Putamen,1,1
sub-865762_ses-26mo_T2-Axial-SuperiorFrontal,1,1
sub-865762_ses-26mo_T2-Coronal-Caudate-Amygdala,1,1
sub-865762_ses-26mo_T2-Coronal-OrbitoFrontal,1,1
sub-865762_ses-26mo_T2-Sagittal-Insula-FrontoTemporal,1,1
sub-865762_ses-26mo_T2-Sagittal-Insula-Temporal-HippocampalSulcus,0,1
sub-865762_ses-26mo_desc-T1wInAtlas,1,1
sub-865762_ses-26mo_task-rest_run-01_desc-TaskInT1,1,1
sub-865762_ses-26mo_task-rest_run-01_desc-TaskInT2,1,1
sub-865762_ses-26mo_task-rest_run-02_desc-T1InTask,1,1
sub-865762_ses-26mo_task-rest_run-02_desc-T2InTask,1,1
sub-865762_ses-26mo_task-rest_run-02_desc-TaskInT1,1,1
sub-865762_ses-26mo_task-rest_run-02_desc-TaskInT2,1,1
sub-866106_ses-48mo_T1-Axial-BasalGangila-Putamen,1,4
sub-866106_ses-48mo_T1-Axial-SuperiorFrontal,0.25,4
sub-866106_ses-48mo_T1-Coronal-Caudate-Amygdala,1,4
sub-866106_ses-48mo_T1-Coronal-OrbitoFrontal,1,4
sub-866106_ses-48mo_T1-Coronal-PosteriorParietal-Lingual,1,4
sub-866106_ses-48mo_T1-Sagittal-CorpusCallosum,0.6,5
sub-866106_ses-48mo_T1-Sagittal-Insula-FrontoTemporal,0.75,4
sub-866106_ses-48mo_T1-Sagittal-Insula-Temporal-HippocampalSulcus,1,4
sub-866106_ses-48mo_T2-Axial-BasalGangila-Putamen,1,4
sub-866106_ses-48mo_T2-Axial-SuperiorFrontal,1,4
sub-866106_ses-48mo_T2-Coronal-Caudate-Amygdala,1,4
sub-866106_ses-48mo_T2-Coronal-OrbitoFrontal,1,4
sub-866106_ses-48mo_T2-Sagittal-CorpusCallosum,1,4
sub-866106_ses-48mo_T2-Sagittal-Insula-FrontoTemporal,1,4
sub-866106_ses-48mo_T2-Sagittal-Insula-Temporal-HippocampalSulcus,0.75,4
sub-866106_ses-48mo_desc-AtlasInT1w,1,4
sub-866106_ses-48mo_desc-T1wInAtlas,0.75,4
sub-866106_ses-48mo_task-rest_run-01_desc-T1InTask,1,4
sub-866106_ses-48mo_task-rest_run-01_desc-T2InTask,1,4
sub-866106_ses-48mo_task-rest_run-01_desc-TaskInT1,1,4
sub-866106_ses-48mo_task-rest_run-01_desc-TaskInT2,0.8,5
sub-866106_ses-48mo_task-rest_run-02_desc-T1InTask,0.75,4
sub-866106_ses-48mo_task-rest_run-02_desc-T2InTask,1,4
sub-866106_ses-48mo_task-rest_run-02_desc-TaskInT1,1,4
sub-866106_ses-48mo_task-rest_run-02_desc-TaskInT2,1,5
sub-866106_ses-48mo_task-rest_run-03_desc-T1InTask,1,4
sub-866106_ses-48mo_task-rest_run-03_desc-T2InTask,1,4
sub-866106_ses-48mo_task-rest_run-03_desc-TaskInT1,1,4
sub-866106_ses-48mo_task-rest_run-03_desc-TaskInT2,1,4
sub-866106_ses-48mo_task-rest_run-04_desc-T1InTask,0.75,4
sub-866106_ses-48mo_task-rest_run-04_desc-T2InTask,0.25,4
sub-866106_ses-48mo_task-rest_run-04_desc-TaskInT1,1,4
sub-866106_ses-48mo_task-rest_run-04_desc-TaskInT2,0.75,4
sub-868724_ses-11mo_T1-Axial-BasalGangila-Putamen,1,2
sub-868724_ses-11mo_T1-Axial-SuperiorFrontal,0,3
sub-868724_ses-11mo_T1-Coronal-Caudate-Amygdala,0.3333333333333333,3
sub-868724_ses-11mo_T1-Coronal-OrbitoFrontal,0.6666666666666666,3
sub-868724_ses-11mo_T1-Coronal-PosteriorParietal-Lingual,0.3333333333333333,3
sub-868724_ses-11mo_T1-Sagittal-CorpusCallosum,0,3
sub-868724_ses-11mo_T1-Sagittal-Insula-FrontoTemporal,0,2
sub-868724_ses-11mo_T1-Sagittal-Insula-Temporal-HippocampalSulcus,1,2
sub-868724_ses-11mo_T2-Axial-BasalGangila-Putamen,1,2
sub-868724_ses-11mo_T2-Axial-SuperiorFrontal,0,3
sub-868724_ses-11mo_T2-Coronal-Caudate-Amygdala,0.5,2
sub-868724_ses-11mo_T2-Coronal-OrbitoFrontal,0.5,2
sub-868724_ses-11mo_T2-Coronal-PosteriorParietal-Lingual,0,2
sub-868724_ses-11mo_T2-Sagittal-CorpusCallosum,0,2
sub-868724_ses-11mo_T2-Sagittal-Insula-FrontoTemporal,0,2
sub-868724_ses-11mo_T2-Sagittal-Insula-Temporal-HippocampalSulcus,0.5,2
sub-868724_ses-11mo_desc-AtlasInT1w,1,3
sub-868724_ses-11mo_desc-T1wInAtlas,1,2
sub-868724_ses-11mo_task-rest_run-01_desc-T1InTask,1,3
sub-868724_ses-11mo_task-rest_run-01_desc-T2InTask,0.6666666666666666,3
sub-868724_ses-11mo_task-rest_run-01_desc-TaskInT1,1,2
sub-868724_ses-11mo_task-rest_run-01_desc-TaskInT2,1,2
sub-868724_ses-11mo_task-rest_run-02_desc-T1InTask,1,3
sub-868724_ses-11mo_task-rest_run-02_desc-T2InTask,1,2
sub-868724_ses-11mo_task-rest_run-02_desc-TaskInT1,1,2
sub-868724_ses-11mo_task-rest_run-02_desc-TaskInT2,1,3
sub-868724_ses-11mo_task-rest_run-03_desc-T1InTask,1,3
sub-868724_ses-11mo_task-rest_run-03_desc-T2InTask,1,2
sub-868724_ses-11mo_task-rest_run-03_desc-TaskInT1,1,3
sub-868724_ses-11mo_task-rest_run-03_desc-TaskInT2,0.5,2
sub-868724_ses-11mo_task-rest_run-04_desc-T1InTask,1,3
sub-868724_ses-11mo_task-rest_run-04_desc-T2InTask,0.5,2
sub-868724_ses-11mo_task-rest_run-04_desc-TaskInT1,1,2
sub-868724_ses-11mo_task-rest_run-04_desc-TaskInT2,1,3
sub-868724_ses-14mo_T1-Axial-BasalGangila-Putamen,1,4
sub-868724_ses-14mo_T1-Axial-SuperiorFrontal,0.25,4
sub-868724_ses-14mo_T1-Coronal-Caudate-Amygdala,0.75,4
sub-868724_ses-14mo_T1-Coronal-OrbitoFrontal,0.75,4
sub-868724_ses-14mo_T1-Coronal-PosteriorParietal-Lingual,0.2,5
sub-868724_ses-14mo_T1-Sagittal-CorpusCallosum,0.5,4
sub-868724_ses-14mo_T1-Sagittal-Insula-FrontoTemporal,0.5,4
sub-868724_ses-14mo_T1-Sagittal-Insula-Temporal-HippocampalSulcus,0.8,5
sub-868724_ses-14mo_T2-Axial-BasalGangila-Putamen,0.8,5
sub-868724_ses-14mo_T2-Axial-SuperiorFrontal,0.75,4
sub-868724_ses-14mo_T2-Coronal-Caudate-Amygdala,1,4
sub-868724_ses-14mo_T2-Coronal-OrbitoFrontal,1,4
sub-868724_ses-14mo_T2-Sagittal-CorpusCallosum,0.8,5
sub-868724_ses-14mo_T2-Sagittal-Insula-FrontoTemporal,0.75,4
sub-868724_ses-14mo_T2-Sagittal-Insula-Temporal-HippocampalSulcus,1,4
sub-868724_ses-14mo_desc-AtlasInT1w,1,4
sub-868724_ses-14mo_desc-T1wInAtlas,1,4
sub-868724_ses-14mo_task-rest_run-01_desc-T1InTask,1,4
sub-868724_ses-14mo_task-rest_run-01_desc-T2InTask,1,5
sub-868724_ses-14mo_task-rest_run-01_desc-TaskInT1,1,4
sub-868724_ses-14mo_task-rest_run-01_desc-TaskInT2,1,4
sub-868724_ses-14mo_task-rest_run-02_desc-T1InTask,1,5
sub-868724_ses-14mo_task-rest_run-02_desc-T2InTask,1,4
sub-868724_ses-14mo_task-rest_run-02_desc-TaskInT1,1,4
sub-868724_ses-14mo_task-rest_run-02_desc-TaskInT2,1,4
sub-868724_ses-14mo_task-rest_run-03_desc-T1InTask,0.75,4
sub-868724_ses-14mo_task-rest_run-03_desc-T2InTask,1,5
sub-868724_ses-14mo_task-rest_run-03_desc-TaskInT1,0.75,4
sub-868724_ses-14mo_task-rest_run-03_desc-TaskInT2,1,4
sub-868724_ses-14mo_task-rest_run-04_desc-T1InTask,1,4
sub-868724_ses-14mo_task-rest_run-04_desc-T2InTask,1,4
sub-868724_ses-14mo_task-rest_run-04_desc-TaskInT1,0.8,5
sub-868724_ses-14mo_task-rest_run-04_desc-TaskInT2,1,4
sub-868724_ses-14mo_task-rest_run-05_desc-T1InTask,1,4
sub-868724_ses-14mo_task-rest_run-05_desc-T2InTask,1,4
sub-868724_ses-14mo_task-rest_run-05_desc-TaskInT1,1,4
sub-868724_ses-14mo_task-rest_run-05_desc-TaskInT2,1,4
sub-868724_ses-20mo_T1-Axial-BasalGangila-Putamen,1,4
sub-868724_ses-20mo_T1-Axial-SuperiorFrontal,0.5,4
sub-868724_ses-20mo_T1-Coronal-Caudate-Amygdala,1,4
sub-868724_ses-20mo_T1-Coronal-OrbitoFrontal,1,4
sub-868724_ses-20mo_T1-Coronal-PosteriorParietal-Lingual,0.25,4
sub-868724_ses-20mo_T1-Sagittal-CorpusCallosum,0.25,4
sub-868724_ses-20mo_T1-Sagittal-Insula-FrontoTemporal,0.5,4
sub-868724_ses-20mo_T1-Sagittal-Insula-Temporal-HippocampalSulcus,0.75,4
sub-868724_ses-20mo_T2-Axial-BasalGangila-Putamen,1,4
sub-868724_ses-20mo_T2-Axial-SuperiorFrontal,0.75,4
sub-868724_ses-20mo_T2-Coronal-Caudate-Amygdala,0.75,4
sub-868724_ses-20mo_T2-Coronal-OrbitoFrontal,1,4
sub-868724_ses-20mo_T2-Sagittal-CorpusCallosum,1,4
sub-868724_ses-20mo_T2-Sagittal-Insula-FrontoTemporal,0.5,4
sub-868724_ses-20mo_T2-Sagittal-Insula-Temporal-HippocampalSulcus,1,4
sub-868724_ses-20mo_desc-AtlasInT1w,1,4
sub-868724_ses-20mo_desc-T1wInAtlas,1,5
sub-868724_ses-20mo_task-rest_run-01_desc-T1InTask,1,4
sub-868724_ses-20mo_task-rest_run-01_desc-T2InTask,1,5
sub-868724_ses-20mo_task-rest_run-01_desc-TaskInT1,1,4
sub-868724_ses-20mo_task-rest_run-01_desc-TaskInT2,1,4
sub-868724_ses-20mo_task-rest_run-02_desc-T1InTask,1,4
sub-868724_ses-20mo_task-rest_run-02_desc-T2InTask,1,4
sub-868724_ses-20mo_task-rest_run-02_desc-TaskInT1,1,4
sub-868724_ses-20mo_task-rest_run-02_desc-TaskInT2,1,4
sub-868724_ses-20mo_task-rest_run-03_desc-T1InTask,1,4
sub-868724_ses-20mo_task-rest_run-03_desc-T2InTask,0.75,4
sub-868724_ses-20mo_task-rest_run-03_desc-TaskInT1,1,4
sub-868724_ses-20mo_task-rest_run-03_desc-TaskInT2,1,4
sub-868724_ses-26mo_T1-Axial-BasalGangila-Putamen,1,5
sub-868724_ses-26mo_T1-Axial-SuperiorFrontal,0.4,5
sub-868724_ses-26mo_T1-Coronal-Caudate-Amygdala,1,4
sub-868724_ses-26mo_T1-Coronal-OrbitoFrontal,1,4
sub-868724_ses-26mo_T1-Coronal-PosteriorParietal-Lingual,0.5,4
sub-868724_ses-26mo_T1-Sagittal-CorpusCallosum,0.25,4
sub-868724_ses-26mo_T1-Sagittal-Insula-FrontoTemporal,0.5,4
sub-868724_ses-26mo_T1-Sagittal-Insula-Temporal-HippocampalSulcus,0.25,4
sub-868724_ses-26mo_T2-Axial-BasalGangila-Putamen,1,1
sub-868724_ses-26mo_T2-Axial-SuperiorFrontal,0.75,4
sub-868724_ses-26mo_T2-Coronal-Caudate-Amygdala,1,4
sub-868724_ses-26mo_T2-Coronal-OrbitoFrontal,1,5
sub-868724_ses-26mo_T2-Sagittal-CorpusCallosum,0.5,4
sub-868724_ses-26mo_T2-Sagittal-Insula-FrontoTemporal,0.5,4
sub-868724_ses-26mo_T2-Sagittal-Insula-Temporal-HippocampalSulcus,1,4
sub-868724_ses-26mo_desc-AtlasInT1w,0.75,4
sub-868724_ses-26mo_desc-T1wInAtlas,1,4
sub-868724_ses-26mo_task-rest_run-01_desc-T1InTask,1,4
sub-868724_ses-26mo_task-rest_run-01_desc-T2InTask,1,4
sub-868724_ses-26mo_task-rest_run-01_desc-TaskInT1,1,4
sub-868724_ses-26mo_task-rest_run-01_desc-TaskInT2,1,4
sub-868724_ses-26mo_task-rest_run-02_desc-T1InTask,1,4
sub-868724_ses-26mo_task-rest_run-02_desc-T2InTask,1,4
sub-868724_ses-26mo_task-rest_run-02_desc-TaskInT1,1,4
sub-868724_ses-26mo_task-rest_run-02_desc-TaskInT2,1,4
sub-868724_ses-26mo_task-rest_run-03_desc-T1InTask,0,5
sub-868724_ses-26mo_task-rest_run-03_desc-T2InTask,0,4
sub-868724_ses-26mo_task-rest_run-03_desc-TaskInT1,0,4
sub-868724_ses-26mo_task-rest_run-03_desc-TaskInT2,0,4
sub-868724_ses-32mo_T1-Axial-BasalGangila-Putamen,0.75,4
sub-868724_ses-32mo_T1-Axial-SuperiorFrontal,0.5,4
sub-868724_ses-32mo_T1-Coronal-Caudate-Amygdala,1,4
sub-868724_ses-32mo_T1-Coronal-OrbitoFrontal,0.75,4
sub-868724_ses-32mo_T1-Coronal-PosteriorParietal-Lingual,1,5
sub-868724_ses-32mo_T1-Sagittal-CorpusCallosum,0.5,4
sub-868724_ses-32mo_T1-Sagittal-Insula-FrontoTemporal,0.2,5
sub-868724_ses-32mo_T1-Sagittal-Insula-Temporal-HippocampalSulcus,1,4
sub-868724_ses-32mo_T2-Axial-BasalGangila-Putamen,1,4
sub-868724_ses-32mo_T2-Axial-SuperiorFrontal,0.8,5
sub-868724_ses-32mo_T2-Coronal-Caudate-Amygdala,1,4
sub-868724_ses-32mo_T2-Coronal-OrbitoFrontal,1,4
sub-868724_ses-32mo_T2-Sagittal-CorpusCallosum,0.6,5
sub-868724_ses-32mo_T2-Sagittal-Insula-FrontoTemporal,1,4
sub-868724_ses-32mo_T2-Sagittal-Insula-Temporal-HippocampalSulcus,0.75,4
sub-868724_ses-32mo_desc-AtlasInT1w,1,5
sub-868724_ses-32mo_desc-T1wInAtlas,0.75,4
sub-868724_ses-32mo_task-rest_run-01_desc-T1InTask,1,5
sub-868724_ses-32mo_task-rest_run-01_desc-T2InTask,1,4
sub-868724_ses-32mo_task-rest_run-01_desc-TaskInT1,1,4
sub-868724_ses-32mo_task-rest_run-01_desc-TaskInT2,1,4
sub-868724_ses-32mo_task-rest_run-02_desc-T1InTask,1,4
sub-868724_ses-32mo_task-rest_run-02_desc-T2InTask,1,4
sub-868724_ses-32mo_task-rest_run-02_desc-TaskInT1,1,5
sub-868724_ses-32mo_task-rest_run-02_desc-TaskInT2,0.75,4
sub-868724_ses-32mo_task-rest_run-03_desc-T1InTask,0.8,5
sub-868724_ses-32mo_task-rest_run-03_desc-T2InTask,1,4
sub-868724_ses-32mo_task-rest_run-03_desc-TaskInT1,1,4
sub-868724_ses-32mo_task-rest_run-03_desc-TaskInT2,1,4
sub-868724_ses-32mo_task-rest_run-04_desc-T1InTask,0.5,4
sub-868724_ses-32mo_task-rest_run-04_desc-T2InTask,0.8,5
sub-868724_ses-32mo_task-rest_run-04_desc-TaskInT1,1,4
sub-868724_ses-32mo_task-rest_run-04_desc-TaskInT2,1,5
sub-868724_ses-32mo_task-rest_run-05_desc-T1InTask,0.75,4
sub-868724_ses-32mo_task-rest_run-05_desc-T2InTask,0.75,4
sub-868724_ses-32mo_task-rest_run-05_desc-TaskInT1,1,4
sub-868724_ses-32mo_task-rest_run-05_desc-TaskInT2,1,4
sub-879509_ses-9mo_T1-Axial-BasalGangila-Putamen,1,1
sub-879509_ses-9mo_T1-Axial-SuperiorFrontal,1,1
sub-879509_ses-9mo_T1-Coronal-PosteriorParietal-Lingual,1,1
sub-879509_ses-9mo_T1-Sagittal-Insula-FrontoTemporal,0,1
sub-879509_ses-9mo_T2-Axial-BasalGangila-Putamen,1,1
sub-879509_ses-9mo_T2-Axial-SuperiorFrontal,0,1
sub-879509_ses-9mo_T2-Sagittal-CorpusCallosum,1,1
sub-879509_ses-9mo_T2-Sagittal-Insula-FrontoTemporal,1,1
sub-879509_ses-9mo_T2-Sagittal-Insula-Temporal-HippocampalSulcus,1,1
sub-879509_ses-9mo_desc-AtlasInT1w,0,1
sub-879509_ses-9mo_desc-T1wInAtlas,1,1
sub-879509_ses-9mo_task-rest_run-01_desc-T1InTask,1,1
sub-879509_ses-9mo_task-rest_run-01_desc-T2InTask,1,1
sub-879509_ses-9mo_task-rest_run-01_desc-TaskInT1,1,1
sub-879509_ses-9mo_task-rest_run-01_desc-TaskInT2,1,1
sub-879509_ses-9mo_task-rest_run-02_desc-T1InTask,1,1
sub-879509_ses-9mo_task-rest_run-02_desc-T2InTask,1,1
sub-879509_ses-9mo_task-rest_run-02_desc-TaskInT1,1,1
sub-879509_ses-9mo_task-rest_run-02_desc-TaskInT2,1,1
sub-879509_ses-9mo_task-rest_run-03_desc-T1InTask,1,1
sub-879509_ses-9mo_task-rest_run-03_desc-TaskInT2,0,1
sub-879509_ses-9mo_task-rest_run-04_desc-T2InTask,1,1
sub-879509_ses-9mo_task-rest_run-04_desc-TaskInT1,1,1
sub-879509_ses-9mo_task-rest_run-04_desc-TaskInT2,1,1
sub-887679_ses-10mo_T1-Axial-BasalGangila-Putamen,1,1
sub-887679_ses-10mo_T1-Axial-SuperiorFrontal,0,1
sub-887679_ses-10mo_T1-Coronal-Caudate-Amygdala,1,1
sub-887679_ses-10mo_T1-Coronal-OrbitoFrontal,1,1
sub-887679_ses-10mo_T1-Coronal-PosteriorParietal-Lingual,1,1
sub-887679_ses-10mo_T1-Sagittal-CorpusCallosum,0,1
sub-887679_ses-10mo_T1-Sagittal-Insula-FrontoTemporal,1,1
sub-887679_ses-10mo_T1-Sagittal-Insula-Temporal-HippocampalSulcus,1,1
sub-887679_ses-10mo_T2-Axial-BasalGangila-Putamen,1,1
sub-887679_ses-10mo_T2-Axial-SuperiorFrontal,1,1
sub-887679_ses-10mo_T2-Coronal-Caudate-Amygdala,1,1
sub-887679_ses-10mo_T2-Coronal-OrbitoFrontal,1,1
sub-887679_ses-10mo_T2-Sagittal-Insula-FrontoTemporal,1,1
sub-887679_ses-10mo_T2-Sagittal-Insula-Temporal-HippocampalSulcus,1,1
sub-887679_ses-10mo_desc-AtlasInT1w,1,1
sub-887679_ses-10mo_desc-T1wInAtlas,1,1
sub-887679_ses-10mo_task-rest_run-01_desc-T1InTask,1,1
sub-887679_ses-10mo_task-rest_run-01_desc-T2InTask,1,1
sub-887679_ses-10mo_task-rest_run-01_desc-TaskInT1,1,1
sub-887679_ses-10mo_task-rest_run-02_desc-T1InTask,1,1
sub-887679_ses-10mo_task-rest_run-02_desc-T2InTask,1,1
sub-887679_ses-10mo_task-rest_run-02_desc-TaskInT1,1,1
sub-887679_ses-10mo_task-rest_run-02_desc-TaskInT2,1,1
sub-887679_ses-13mo_T1-Axial-BasalGangila-Putamen,1,1
sub-887679_ses-13mo_T1-Axial-SuperiorFrontal,0,1
sub-887679_ses-13mo_T1-Coronal-Caudate-Amygdala,1,1
sub-887679_ses-13mo_T1-Coronal-OrbitoFrontal,1,1
sub-887679_ses-13mo_T1-Coronal-PosteriorParietal-Lingual,0,1
sub-887679_ses-13mo_T1-Sagittal-CorpusCallosum,0,1
sub-887679_ses-13mo_T1-Sagittal-Insula-FrontoTemporal,0,1
sub-887679_ses-13mo_T1-Sagittal-Insula-Temporal-HippocampalSulcus,1,1
sub-887679_ses-13mo_T2-Axial-BasalGangila-Putamen,1,1
sub-887679_ses-13mo_T2-Axial-SuperiorFrontal,1,1
sub-887679_ses-13mo_T2-Coronal-Caudate-Amygdala,1,1
sub-887679_ses-13mo_T2-Sagittal-CorpusCallosum,0,1
sub-887679_ses-13mo_desc-AtlasInT1w,1,1
sub-887679_ses-13mo_desc-T1wInAtlas,1,1
sub-887679_ses-13mo_task-rest_run-01_desc-T1InTask,1,1
sub-887679_ses-13mo_task-rest_run-01_desc-T2InTask,0,1
sub-887679_ses-13mo_task-rest_run-01_desc-TaskInT1,1,1
sub-887679_ses-13mo_task-rest_run-01_desc-TaskInT2,1,1
sub-887679_ses-13mo_task-rest_run-02_desc-T1InTask,1,1
sub-887679_ses-13mo_task-rest_run-02_desc-TaskInT1,1,1
sub-887679_ses-13mo_task-rest_run-02_desc-TaskInT2,1,1
sub-888211_ses-9mo_T1-Axial-SuperiorFrontal,0,1
sub-888211_ses-9mo_T1-Coronal-Caudate-Amygdala,1,1
sub-888211_ses-9mo_T1-Coronal-PosteriorParietal-Lingual,0,1
sub-888211_ses-9mo_T1-Sagittal-CorpusCallosum,1,1
sub-888211_ses-9mo_T1-Sagittal-Insula-FrontoTemporal,1,1
sub-888211_ses-9mo_T2-Axial-BasalGangila-Putamen,1,1
sub-888211_ses-9mo_T2-Axial-SuperiorFrontal,1,1
sub-888211_ses-9mo_T2-Coronal-OrbitoFrontal,1,1
sub-888211_ses-9mo_T2-Sagittal-CorpusCallosum,0,1
sub-888211_ses-9mo_T2-Sagittal-Insula-Temporal-HippocampalSulcus,0,1
sub-888211_ses-9mo_desc-AtlasInT1w,1,1
sub-888211_ses-9mo_desc-T1wInAtlas,1,1
sub-888211_ses-9mo_task-rest_run-01_desc-T1InTask,1,1
sub-888211_ses-9mo_task-rest_run-01_desc-T2InTask,1,1
sub-888211_ses-9mo_task-rest_run-01_desc-TaskInT2,1,1
sub-888211_ses-9mo_task-rest_run-02_desc-T1InTask,1,1
sub-888211_ses-9mo_task-rest_run-02_desc-TaskInT1,1,1
sub-888211_ses-9mo_task-rest_run-03_desc-T2InTask,1,1
sub-888211_ses-9mo_task-rest_run-03_desc-TaskInT1,1,1
sub-888211_ses-9mo_task-rest_run-03_desc-TaskInT2,1,1
sub-888211_ses-9mo_task-rest_run-04_desc-T1InTask,1,1
sub-888211_ses-9mo_task-rest_run-04_desc-T2InTask,1,1
sub-890518_ses-11mo_T1-Axial-BasalGangila-Putamen,1,1
sub-890518_ses-11mo_T1-Coronal-Caudate-Amygdala,0,1
sub-890518_ses-11mo_T1-Coronal-OrbitoFrontal,1,1
sub-890518_ses-11mo_T1-Coronal-PosteriorParietal-Lingual,0,1
sub-890518_ses-11mo_T1-Sagittal-CorpusCallosum,1,1
sub-890518_ses-11mo_T1-Sagittal-Insula-FrontoTemporal,1,1
sub-890518_ses-11mo_T1-Sagittal-Insula-Temporal-HippocampalSulcus,1,1
sub-890518_ses-11mo_T2-Axial-BasalGangila-Putamen,1,1
sub-890518_ses-11mo_T2-Axial-SuperiorFrontal,1,1
sub-890518_ses-11mo_T2-Coronal-Caudate-Amygdala,1,1
sub-890518_ses-11mo_T2-Coronal-OrbitoFrontal,1,1
sub-890518_ses-11mo_T2-Sagittal-CorpusCallosum,1,1
sub-890518_ses-11mo_T2-Sagittal-Insula-FrontoTemporal,1,1
sub-890518_ses-11mo_desc-AtlasInT1w,1,1
sub-890518_ses-11mo_desc-T1wInAtlas,1,1
sub-890518_ses-11mo_task-rest_run-01_desc-T1InTask,1,1
sub-890518_ses-11mo_task-rest_run-01_desc-TaskInT2,1,1
sub-890518_ses-11mo_task-rest_run-02_desc-T1InTask,1,1
sub-890518_ses-11mo_task-rest_run-02_desc-T2InTask,1,1
sub-890518_ses-11mo_task-rest_run-02_desc-TaskInT1,1,1
sub-890518_ses-11mo_task-rest_run-02_desc-TaskInT2,1,1
sub-890518_ses-11mo_task-rest_run-03_desc-T2InTask,1,1
sub-890518_ses-11mo_task-rest_run-03_desc-TaskInT2,1,1
sub-890518_ses-11mo_task-rest_run-04_desc-TaskInT1,1,1
sub-907184_ses-16mo_T1-Axial-SuperiorFrontal,0,1
sub-907184_ses-16mo_T1-Coronal-Caudate-Amygdala,1,1
sub-907184_ses-16mo_T1-Coronal-OrbitoFrontal,1,1
sub-907184_ses-16mo_T1-Sagittal-CorpusCallosum,1,1
sub-907184_ses-16mo_T1-Sagittal-Insula-FrontoTemporal,1,1
sub-907184_ses-16mo_T1-Sagittal-Insula-Temporal-HippocampalSulcus,0,1
sub-907184_ses-16mo_T2-Coronal-OrbitoFrontal,1,1
sub-907184_ses-16mo_T2-Sagittal-CorpusCallosum,1,1
sub-907184_ses-16mo_T2-Sagittal-Insula-FrontoTemporal,1,1
sub-907184_ses-16mo_T2-Sagittal-Insula-Temporal-HippocampalSulcus,1,1
sub-907184_ses-16mo_desc-AtlasInT1w,1,1
sub-907184_ses-16mo_desc-T1wInAtlas,1,1
sub-907184_ses-16mo_task-rest_run-01_desc-TaskInT1,1,1
sub-907184_ses-16mo_task-rest_run-01_desc-TaskInT2,1,1
sub-907184_ses-16mo_task-rest_run-02_desc-T1InTask,1,1
sub-907184_ses-16mo_task-rest_run-02_desc-TaskInT1,1,1
sub-907184_ses-16mo_task-rest_run-03_desc-T1InTask,1,1
sub-907184_ses-16mo_task-rest_run-03_desc-T2InTask,1,1
